report_begin_date,report_end_date,report_date,published_Date,market_type,slug_id,slug_name,report_title,final_ind,report_narrative,special_notes,_section,published_date,grp,trans_Mode,commodity,district,origin,variety,properties,package,organic,environment,import/Export,asw_Flag,asw_date,season,package_count,1 lb units,ttd 10000 lb units,adjustments
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,Bok Choy,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,50 lb cartons/crates,No,,D (domestic),,,2025.0,600.0,30000.0,4.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,Spinach,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons bunched,No,,D (domestic),,,2025.0,1550.0,31000.0,9.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,Spinach,COACHELLA VALLEY CALIFORNIA,California-South,,,cartons bunched,No,,D (domestic),,,2025.0,4600.0,92000.0,184.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,Celery,OXNARD DISTRICT CALIFORNIA,California-South,HEARTS,,cartons film bags,No,,D (domestic),,,2025.0,4385.0,122780.0,575.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,Celery,SALINAS-WATSONVILLE CALIFORNIA,California-Central,HEARTS,,cartons film bags,Yes,,D (domestic),,,2025.0,5000.0,140000.0,1823.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,Cauliflower,SANTA MARIA CALIFORNIA,California-Central,,,cartons film wrapped,No,,D (domestic),,,2025.0,11000.0,275000.0,4078.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,Cauliflower,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons film wrapped,Yes,,D (domestic),,,2025.0,2000.0,50000.0,64.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,Cauliflower,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons film wrapped,No,,D (domestic),,,2025.0,6544.0,163600.0,224.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,Cauliflower,COACHELLA VALLEY CALIFORNIA,California-South,,,cartons film wrapped,No,,D (domestic),,,2025.0,5000.0,125000.0,353.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,Leeks,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,cartons/crates bunched,No,,D (domestic),,,2025.0,672.0,13440.0,792.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,Parsley,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,PLAIN,,cartons/crates/baskets bunched,Yes,,D (domestic),,,2025.0,2500.0,27500.0,23.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,Parsley,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,PLAIN,,cartons/crates/baskets bunched,No,,D (domestic),,,2025.0,600.0,6600.0,3.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,Parsley,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,CURLY,,cartons/crates/baskets bunched,Yes,,D (domestic),,,2025.0,1600.0,17600.0,25.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,Parsley,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,CURLY,,cartons/crates/baskets bunched,No,,D (domestic),,,2025.0,700.0,7700.0,3.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,"Greens, Kale",OXNARD DISTRICT CALIFORNIA,California-South,,,various containers bunched/loose,No,,D (domestic),,,2025.0,450.0,11250.0,146.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,"Lettuce, Red Leaf",COACHELLA VALLEY CALIFORNIA,California-South,,,cartons 24s,No,,D (domestic),,,2025.0,900.0,18000.0,66.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,"Lettuce, Green Leaf",COACHELLA VALLEY CALIFORNIA,California-South,,,cartons 24s,No,,D (domestic),,,2025.0,3300.0,66000.0,220.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,Anise,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons bunched 12s,Yes,,D (domestic),,,2025.0,600.0,2400.0,5.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,Anise,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons bunched 12s,No,,D (domestic),,,2025.0,300.0,1200.0,1.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,Anise,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons bunched 24s,Yes,,D (domestic),,,2025.0,600.0,4800.0,6.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,Anise,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons bunched 24s,No,,D (domestic),,,2025.0,500.0,4000.0,2.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,"Greens, Kale",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons/crates bunched 24s,Yes,,D (domestic),,,2025.0,1000.0,25000.0,36.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,"Greens, Kale",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons/crates bunched 24s,No,,D (domestic),,,2025.0,650.0,16250.0,3.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,Radishes,OXNARD DISTRICT CALIFORNIA,California-South,,,cartons/crates bunched 24s,No,,D (domestic),,,2025.0,1200.0,24000.0,79.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,Cilantro,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons/crates/baskets bunched 30s,No,,D (domestic),,,2025.0,1814.0,19954.0,10.0,
12/30/2025,12/30/2025,12/31/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/31/2025 12:43:32,Specialty Crops,Truck,Cilantro,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons/crates/baskets bunched 30s,Yes,,D (domestic),,,2025.0,4200.0,46200.0,39.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Bok Choy,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,50 lb cartons/crates,No,,D (domestic),,,2025.0,250.0,12500.0,1.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Broccoli,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons,No,,D (domestic),,,2025.0,2000.0,46000.0,139.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Celery,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons/crates,No,,D (domestic),,,2025.0,1600.0,96000.0,22.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Anise,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons bunched 12s,No,,D (domestic),,,2025.0,900.0,3600.0,1.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Anise,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons bunched 24s,No,,D (domestic),,,2025.0,700.0,5600.0,2.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Bok Choy,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,30 lb cartons/crates,No,,D (domestic),,,2025.0,600.0,18000.0,4.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,"Lettuce, Romaine",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,40 lb cartons,No,,D (domestic),,,2025.0,1240.0,49600.0,250.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,"Lettuce, Iceberg",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons,No,,D (domestic),,,2025.0,2840.0,142000.0,495.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Spinach,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons bunched,No,,D (domestic),,,2025.0,1450.0,29000.0,6.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,"Greens, Kale",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons/crates bunched 24s,No,,D (domestic),,,2025.0,650.0,16250.0,2.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Endive,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons,No,,D (domestic),,,2025.0,350.0,8750.0,3.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Escarole,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons,No,,D (domestic),,,2025.0,250.0,6250.0,2.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Cilantro,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons/crates/baskets bunched 30s,No,,D (domestic),,,2025.0,1150.0,12650.0,8.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Cilantro,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,various containers 50 lb,No,,D (domestic),,,2025.0,200.0,10000.0,1.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Cauliflower,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons film wrapped,No,,D (domestic),,,2025.0,5620.0,140500.0,208.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Artichokes,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,cartons,No,,D (domestic),,,2025.0,500.0,11500.0,1765.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Brussels Sprouts,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,25 lb cartons,No,,D (domestic),,,2025.0,12657.0,316425.0,6130.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Celery,SANTA MARIA CALIFORNIA,California-Central,,,cartons/crates,No,,D (domestic),,,2025.0,9000.0,540000.0,7934.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Broccoli,SANTA MARIA CALIFORNIA,California-Central,,,cartons,No,,D (domestic),,,2025.0,1500.0,34500.0,901.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Cauliflower,SANTA MARIA CALIFORNIA,California-Central,,,cartons film wrapped,No,,D (domestic),,,2025.0,14900.0,372500.0,4050.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Brussels Sprouts,COACHELLA VALLEY CALIFORNIA,California-South,,,25 lb cartons,No,,D (domestic),,,2025.0,1000.0,25000.0,8.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Celery,COACHELLA VALLEY CALIFORNIA,California-South,,,cartons/crates,Yes,,D (domestic),,,2025.0,160.0,9600.0,1.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Broccoli,COACHELLA VALLEY CALIFORNIA,California-South,,,cartons,No,,D (domestic),,,2025.0,1500.0,34500.0,118.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Artichokes,COACHELLA VALLEY CALIFORNIA,California-South,,,cartons,No,,D (domestic),,,2025.0,7500.0,172500.0,159.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,"Lettuce, Romaine",COACHELLA VALLEY CALIFORNIA,California-South,,,40 lb cartons,No,,D (domestic),,,2025.0,1800.0,72000.0,585.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Spinach,COACHELLA VALLEY CALIFORNIA,California-South,,,cartons bunched,No,,D (domestic),,,2025.0,7600.0,152000.0,174.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,"Lettuce, Boston",COACHELLA VALLEY CALIFORNIA,California-South,,,cartons,No,,D (domestic),,,2025.0,400.0,8000.0,11.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,"Lettuce, Green Leaf",COACHELLA VALLEY CALIFORNIA,California-South,,,cartons 24s,No,,D (domestic),,,2025.0,3100.0,62000.0,213.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,"Lettuce, Iceberg",COACHELLA VALLEY CALIFORNIA,California-South,,,cartons,No,,D (domestic),,,2025.0,9200.0,460000.0,1214.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,"Lettuce, Red Leaf",COACHELLA VALLEY CALIFORNIA,California-South,,,cartons 24s,No,,D (domestic),,,2025.0,1300.0,26000.0,65.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,"Peppers, Bell Type",COACHELLA VALLEY CALIFORNIA,California-South,,RED,1/2 cartons,No,,D (domestic),,,2025.0,6000.0,90000.0,1373.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,"Peppers, Bell Type",COACHELLA VALLEY CALIFORNIA,California-South,,YELLOW,1 1/9 bushel cartons/crates,No,,D (domestic),,,2025.0,400.0,11200.0,1024.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Cauliflower,COACHELLA VALLEY CALIFORNIA,California-South,,,cartons film wrapped,No,,D (domestic),,,2025.0,5100.0,127500.0,340.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,"Peppers, Bell Type",COACHELLA VALLEY CALIFORNIA,California-South,,GREEN,1 1/9 bushel cartons/crates,No,,D (domestic),,,2025.0,3000.0,84000.0,15980.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,"Peppers, Bell Type",COACHELLA VALLEY CALIFORNIA,California-South,,RED,1 1/9 bushel cartons/crates,No,,D (domestic),,,2025.0,7200.0,201600.0,9662.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Cilantro,OXNARD DISTRICT CALIFORNIA,California-South,,,1 1/9 bushel cartons/crates bunched,No,,D (domestic),,,2025.0,1000.0,21000.0,1134.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Cilantro,OXNARD DISTRICT CALIFORNIA,California-South,,,cartons/crates/baskets bunched 30s,No,,D (domestic),,,2025.0,100.0,1100.0,68.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Celery,OXNARD DISTRICT CALIFORNIA,California-South,,,cartons/crates,No,,D (domestic),,,2025.0,24533.0,1471980.0,7549.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Radishes,OXNARD DISTRICT CALIFORNIA,California-South,,,cartons/crates bunched 24s,No,,D (domestic),,,2025.0,350.0,7000.0,76.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,"Greens, Kale",OXNARD DISTRICT CALIFORNIA,California-South,,,various containers bunched/loose,No,,D (domestic),,,2025.0,600.0,15000.0,145.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Artichokes,OXNARD DISTRICT CALIFORNIA,California-South,,,cartons,No,,D (domestic),,,2025.0,360.0,8280.0,839.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Broccoli,COACHELLA VALLEY CALIFORNIA,California-South,CROWN CUT,,20 lb cartons loose,No,,D (domestic),,,2025.0,1000.0,20000.0,168.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Broccoli,SANTA MARIA CALIFORNIA,California-Central,CROWN CUT,,20 lb cartons loose,No,,D (domestic),,,2025.0,4300.0,86000.0,5853.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Broccoli,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,CROWN CUT,,20 lb cartons loose,No,,D (domestic),,,2025.0,3000.0,60000.0,92.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Parsley,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,CURLY,,1 1/9 bushel cartons/crates bunched,No,,D (domestic),,,2025.0,700.0,14700.0,4.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Parsley,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,CURLY,,cartons/crates/baskets bunched,No,,D (domestic),,,2025.0,900.0,9900.0,2.0,
12/29/2025,12/29/2025,12/30/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/30/2025 13:21:52,Specialty Crops,Truck,Parsley,OXNARD DISTRICT CALIFORNIA,California-South,CURLY,,1 1/9 bushel cartons/crates bunched,No,,D (domestic),,,2025.0,550.0,11550.0,41.0,
