report_begin_date,report_end_date,published_Date,market_type,slug_id,slug_name,report_title,final_ind,report_date,special_notes,report_narrative,_section,community,commodity,published_date,variety,region,size,organic,environment,store_count,wtd_avg_price,prior_WK_store_count,prior_WK_wtd_avg_price,prior_YR_store_count,prior_YR_wtd_avg_price,price_Range,stores_with_Ads,wtd_Avg_Price,%_Marked_Local
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,Northeast,2 lb bag,Yes,N/A,392.0,4.39,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,Southeast,2 lb bag,Yes,N/A,1095.0,4.53,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,National,2 lb bag,Yes,N/A,2082.0,4.46,767.0,4.95,1159.0,4.62,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,Hawaii,3 lb bag,No,N/A,7.0,5.39,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,Southeast,3 lb bag,No,N/A,530.0,1.99,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,Southcentral,3 lb bag,No,N/A,601.0,2.79,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,Northeast,3 lb bag,No,N/A,625.0,2.58,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,Midwest,3 lb bag,No,N/A,796.0,2.03,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,National,3 lb bag,No,N/A,2552.0,2.33,657.0,2.97,3621.0,2.57,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,Midwest,5 lb bag,No,N/A,708.0,5.0,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,National,5 lb bag,No,N/A,708.0,5.0,404.0,4.28,255.0,5.53,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,Southcentral,each,No,N/A,65.0,0.33,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,National,each,No,N/A,65.0,0.33,65.0,0.33,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,Alaska,per lb,No,N/A,3.0,1.28,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,Hawaii,per lb,No,N/A,3.0,1.89,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,Southwest,per lb,No,N/A,169.0,2.72,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,Southcentral,per lb,No,N/A,210.0,1.14,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,Midwest,per lb,No,N/A,236.0,1.48,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,Northwest,per lb,No,N/A,323.0,2.36,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,Northeast,per lb,No,N/A,416.0,1.45,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,Southeast,per lb,No,N/A,1132.0,1.24,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,National,per lb,No,N/A,2486.0,1.53,1066.0,1.56,3058.0,1.35,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,Southwest,per lb,Yes,N/A,20.0,1.99,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,Southcentral,per lb,Yes,N/A,84.0,1.91,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,Northeast,per lb,Yes,N/A,190.0,2.49,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,Gala/Royal Gala,National,per lb,Yes,N/A,294.0,2.29,73.0,1.99,310.0,2.08,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GOLDEN DELICIOUS,Southeast,2 lb bag,No,N/A,26.0,2.98,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GOLDEN DELICIOUS,National,2 lb bag,No,N/A,26.0,2.98,,,129.0,2.5,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GOLDEN DELICIOUS,Southcentral,3 lb bag,No,N/A,163.0,3.99,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GOLDEN DELICIOUS,National,3 lb bag,No,N/A,163.0,3.99,101.0,3.99,301.0,3.83,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GOLDEN DELICIOUS,Northeast,per lb,No,N/A,20.0,1.49,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GOLDEN DELICIOUS,National,per lb,No,N/A,20.0,1.49,143.0,0.94,85.0,1.51,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GRANNY SMITH,Alaska,2 lb bag,Yes,N/A,11.0,5.99,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GRANNY SMITH,Midwest,2 lb bag,Yes,N/A,22.0,3.99,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GRANNY SMITH,Southcentral,2 lb bag,Yes,N/A,89.0,4.99,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GRANNY SMITH,Northwest,2 lb bag,Yes,N/A,184.0,3.99,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GRANNY SMITH,Northeast,2 lb bag,Yes,N/A,261.0,4.08,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GRANNY SMITH,Southeast,2 lb bag,Yes,N/A,266.0,4.85,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GRANNY SMITH,Southwest,2 lb bag,Yes,N/A,307.0,4.61,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GRANNY SMITH,National,2 lb bag,Yes,N/A,1129.0,4.46,609.0,4.99,2715.0,4.92,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GRANNY SMITH,Southcentral,3 lb bag,No,N/A,194.0,3.99,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GRANNY SMITH,National,3 lb bag,No,N/A,194.0,3.99,2139.0,3.58,617.0,3.14,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GRANNY SMITH,Midwest,5 lb bag,No,N/A,708.0,5.0,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GRANNY SMITH,National,5 lb bag,No,N/A,708.0,5.0,523.0,4.21,136.0,5.99,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GRANNY SMITH,Alaska,per lb,No,N/A,9.0,1.79,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GRANNY SMITH,Southwest,per lb,No,N/A,146.0,2.99,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GRANNY SMITH,Southeast,per lb,No,N/A,266.0,1.96,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GRANNY SMITH,Northwest,per lb,No,N/A,287.0,2.49,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GRANNY SMITH,Northeast,per lb,No,N/A,357.0,1.64,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GRANNY SMITH,National,per lb,No,N/A,1056.0,2.14,6599.0,1.74,2159.0,1.41,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GRANNY SMITH,Hawaii,per lb,Yes,N/A,4.0,2.89,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GRANNY SMITH,Southcentral,per lb,Yes,N/A,61.0,1.99,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,GRANNY SMITH,National,per lb,Yes,N/A,61.0,1.99,26.0,1.99,38.0,2.61,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,HONEYCRISP,Northwest,2 lb bag,Yes,N/A,4.0,4.98,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,HONEYCRISP,Midwest,2 lb bag,Yes,N/A,44.0,7.99,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,HONEYCRISP,Southcentral,2 lb bag,Yes,N/A,60.0,4.99,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,HONEYCRISP,Northeast,2 lb bag,Yes,N/A,183.0,4.99,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,HONEYCRISP,National,2 lb bag,Yes,N/A,291.0,5.44,,,46.0,4.99,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,HONEYCRISP,Southwest,3 lb bag,No,N/A,95.0,1.99,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,HONEYCRISP,Midwest,3 lb bag,No,N/A,348.0,4.52,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,HONEYCRISP,National,3 lb bag,No,N/A,443.0,3.98,50.0,4.57,415.0,5.2,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,HONEYCRISP,Hawaii,per lb,No,N/A,4.0,3.87,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,HONEYCRISP,Alaska,per lb,No,N/A,11.0,2.29,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,HONEYCRISP,Southcentral,per lb,No,N/A,98.0,2.32,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,HONEYCRISP,Northwest,per lb,No,N/A,251.0,1.9,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,HONEYCRISP,Northeast,per lb,No,N/A,266.0,1.92,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,HONEYCRISP,Southwest,per lb,No,N/A,321.0,2.3,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,HONEYCRISP,Midwest,per lb,No,N/A,783.0,1.88,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,HONEYCRISP,Southeast,per lb,No,N/A,823.0,2.39,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,HONEYCRISP,National,per lb,No,N/A,2542.0,2.12,5076.0,2.06,1984.0,2.24,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,HONEYCRISP,Midwest,per lb,Yes,N/A,67.0,3.49,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,HONEYCRISP,Southwest,per lb,Yes,N/A,109.0,3.88,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,HONEYCRISP,Southcentral,per lb,Yes,N/A,143.0,3.46,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,HONEYCRISP,Northeast,per lb,Yes,N/A,146.0,3.9,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,HONEYCRISP,Southeast,per lb,Yes,N/A,314.0,3.96,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,HONEYCRISP,National,per lb,Yes,N/A,779.0,3.8,507.0,3.92,223.0,2.35,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,JONAGOLD,Northeast,per lb,No,N/A,46.0,1.29,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,JONAGOLD,National,per lb,No,N/A,46.0,1.29,130.0,1.44,46.0,0.79,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,MCINTOSH,Southeast,2 lb bag,No,N/A,277.0,1.99,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,MCINTOSH,National,2 lb bag,No,N/A,277.0,1.99,304.0,2.04,15.0,2.49,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,MCINTOSH,Northeast,3 lb bag,No,N/A,183.0,3.99,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,MCINTOSH,National,3 lb bag,No,N/A,183.0,3.99,169.0,3.3,244.0,3.89,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,MCINTOSH,Northeast,per lb,No,N/A,134.0,1.16,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,MCINTOSH,Southeast,per lb,No,N/A,945.0,1.29,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,MCINTOSH,National,per lb,No,N/A,1079.0,1.27,151.0,1.23,1122.0,1.0,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,OPAL,Alaska,per lb,No,N/A,2.0,1.49,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,OPAL,Southwest,per lb,No,N/A,42.0,0.99,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,OPAL,National,per lb,No,N/A,42.0,0.99,287.0,1.42,126.0,1.0,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,OPAL,Hawaii,per lb,Yes,N/A,4.0,2.99,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,OPAL,Southcentral,per lb,Yes,N/A,75.0,2.77,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,OPAL,Southwest,per lb,Yes,N/A,109.0,2.77,,,,,,,,
12/27/2025,01/02/2026,,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,01/02/2026,,,Report Details,Fruit,Apples,01/02/2026 16:08:45,OPAL,Northeast,per lb,Yes,N/A,122.0,2.77,,,,,,,,
